level1_name,level1_id,level2_name,level2_id,level3_name,level3_id,level4_name,level4_id,cat
Shops & Services,4d4b7105d754a06378d81259,Clothing Stores,4bf58dd8d48988d103951735,Shoe Stores,4bf58dd8d48988d107951735,-,-,Shoe Stores
Shops & Services,4d4b7105d754a06378d81259,Clothing Stores,4bf58dd8d48988d103951735,Women's Stores,4bf58dd8d48988d108951735,-,-,Women's Stores
Shops & Services,4d4b7105d754a06378d81259,Clothing Stores,4bf58dd8d48988d103951735,-,-,-,-,Clothing Stores
Shops & Services,4d4b7105d754a06378d81259,Comic Shops,52f2ab2ebcbc57f1066b8b18,-,-,-,-,Comic Shops
Shops & Services,4d4b7105d754a06378d81259,Construction & Landscaping,5454144b498ec1f095bff2f2,-,-,-,-,Construction & Landscaping
Shops & Services,4d4b7105d754a06378d81259,Convenience Stores,4d954b0ea243a5684a65b473,-,-,-,-,Convenience Stores
Shops & Services,4d4b7105d754a06378d81259,Cosmetics Shops,4bf58dd8d48988d10c951735,-,-,-,-,Cosmetics Shops
Shops & Services,4d4b7105d754a06378d81259,Costume Shops,52f2ab2ebcbc57f1066b8b17,-,-,-,-,Costume Shops
Shops & Services,4d4b7105d754a06378d81259,Credit Unions,5032850891d4c4b30a586d62,-,-,-,-,Credit Unions
Shops & Services,4d4b7105d754a06378d81259,Daycares,4f4532974b9074f6e4fb0104,-,-,-,-,Daycares
Shops & Services,4d4b7105d754a06378d81259,Department Stores,4bf58dd8d48988d1f6941735,-,-,-,-,Department Stores
Shops & Services,4d4b7105d754a06378d81259,Design Studios,4bf58dd8d48988d1f4941735,-,-,-,-,Design Studios
Shops & Services,4d4b7105d754a06378d81259,Discount Stores,52dea92d3cf9994f4e043dbb,-,-,-,-,Discount Stores
Shops & Services,4d4b7105d754a06378d81259,Dive Shops,52f2ab2ebcbc57f1066b8b1a,-,-,-,-,Dive Shops
Shops & Services,4d4b7105d754a06378d81259,Dry Cleaners,52f2ab2ebcbc57f1066b8b1d,-,-,-,-,Dry Cleaners
Shops & Services,4d4b7105d754a06378d81259,Electronics Stores,4bf58dd8d48988d122951735,-,-,-,-,Electronics Stores
Shops & Services,4d4b7105d754a06378d81259,Entertainment Services,56aa371be4b08b9a8d573554,-,-,-,-,Entertainment Services
Shops & Services,4d4b7105d754a06378d81259,EV Charging Stations,5032872391d4c4b30a586d64,-,-,-,-,EV Charging Stations
Shops & Services,4d4b7105d754a06378d81259,Event Services,5454152e498ef71e2b9132c6,-,-,-,-,Event Services
Shops & Services,4d4b7105d754a06378d81259,Fabric Shops,52f2ab2ebcbc57f1066b8b26,-,-,-,-,Fabric Shops
Shops & Services,4d4b7105d754a06378d81259,Film Studios,56aa371be4b08b9a8d573523,-,-,-,-,Film Studios
Shops & Services,4d4b7105d754a06378d81259,Financial or Legal Services,503287a291d4c4b30a586d65,-,-,-,-,Financial or Legal Services
Shops & Services,4d4b7105d754a06378d81259,Fireworks Stores,52f2ab2ebcbc57f1066b8b3a,-,-,-,-,Fireworks Stores
Shops & Services,4d4b7105d754a06378d81259,Fishing Stores,52f2ab2ebcbc57f1066b8b16,-,-,-,-,Fishing Stores
Shops & Services,4d4b7105d754a06378d81259,Flea Markets,4bf58dd8d48988d1f7941735,-,-,-,-,Flea Markets
Shops & Services,4d4b7105d754a06378d81259,Floating Markets,56aa371be4b08b9a8d573505,-,-,-,-,Floating Markets
Shops & Services,4d4b7105d754a06378d81259,Flower Shops,4bf58dd8d48988d11b951735,-,-,-,-,Flower Shops
Shops & Services,4d4b7105d754a06378d81259,Food & Drink Shops,4bf58dd8d48988d1f9941735,Beer Stores,5370f356bcbc57f1066c94c2,-,-,Beer Stores
Shops & Services,4d4b7105d754a06378d81259,Food & Drink Shops,4bf58dd8d48988d1f9941735,Butchers,4bf58dd8d48988d11d951735,-,-,Butchers
Shops & Services,4d4b7105d754a06378d81259,Food & Drink Shops,4bf58dd8d48988d1f9941735,Cheese Shops,4bf58dd8d48988d11e951735,-,-,Cheese Shops
Shops & Services,4d4b7105d754a06378d81259,Food & Drink Shops,4bf58dd8d48988d1f9941735,Farmers Markets,4bf58dd8d48988d1fa941735,-,-,Farmers Markets
Shops & Services,4d4b7105d754a06378d81259,Food & Drink Shops,4bf58dd8d48988d1f9941735,Fish Markets,4bf58dd8d48988d10e951735,-,-,Fish Markets
Shops & Services,4d4b7105d754a06378d81259,Food & Drink Shops,4bf58dd8d48988d1f9941735,Food Services,56aa371be4b08b9a8d573550,-,-,Food Services
Shops & Services,4d4b7105d754a06378d81259,Food & Drink Shops,4bf58dd8d48988d1f9941735,Gourmet Shops,4bf58dd8d48988d1f5941735,-,-,Gourmet Shops
Shops & Services,4d4b7105d754a06378d81259,Food & Drink Shops,4bf58dd8d48988d1f9941735,Grocery Stores,4bf58dd8d48988d118951735,-,-,Grocery Stores
Shops & Services,4d4b7105d754a06378d81259,Food & Drink Shops,4bf58dd8d48988d1f9941735,Health Food Stores,50aa9e744b90af0d42d5de0e,-,-,Health Food Stores
Shops & Services,4d4b7105d754a06378d81259,Food & Drink Shops,4bf58dd8d48988d1f9941735,Liquor Stores,4bf58dd8d48988d186941735,-,-,Liquor Stores
Shops & Services,4d4b7105d754a06378d81259,Food & Drink Shops,4bf58dd8d48988d1f9941735,Organic Groceries,52f2ab2ebcbc57f1066b8b45,-,-,Organic Groceries
Shops & Services,4d4b7105d754a06378d81259,Food & Drink Shops,4bf58dd8d48988d1f9941735,Sausage Shops,56aa371be4b08b9a8d573564,-,-,Sausage Shops
Shops & Services,4d4b7105d754a06378d81259,Food & Drink Shops,4bf58dd8d48988d1f9941735,Street Food Gatherings,53e0feef498e5aac066fd8a9,-,-,Street Food Gatherings
Shops & Services,4d4b7105d754a06378d81259,Food & Drink Shops,4bf58dd8d48988d1f9941735,Supermarkets,52f2ab2ebcbc57f1066b8b46,-,-,Supermarkets
Shops & Services,4d4b7105d754a06378d81259,Food & Drink Shops,4bf58dd8d48988d1f9941735,Wine Shops,4bf58dd8d48988d119951735,-,-,Wine Shops
Shops & Services,4d4b7105d754a06378d81259,Food & Drink Shops,4bf58dd8d48988d1f9941735,-,-,-,-,Food & Drink Shops
Shops & Services,4d4b7105d754a06378d81259,Frame Stores,52f2ab2ebcbc57f1066b8b24,-,-,-,-,Frame Stores
Shops & Services,4d4b7105d754a06378d81259,Fruit & Vegetable Stores,52f2ab2ebcbc57f1066b8b1c,-,-,-,-,Fruit & Vegetable Stores
Shops & Services,4d4b7105d754a06378d81259,Furniture / Home Stores,4bf58dd8d48988d1f8941735,Lighting Stores,55888a5a498e782e3303b43a,-,-,Lighting Stores
Shops & Services,4d4b7105d754a06378d81259,Furniture / Home Stores,4bf58dd8d48988d1f8941735,-,-,-,-,Furniture / Home Stores
Shops & Services,4d4b7105d754a06378d81259,Gaming Cafes,4bf58dd8d48988d18d941735,-,-,-,-,Gaming Cafes
Shops & Services,4d4b7105d754a06378d81259,Garden Centers,4eb1c0253b7b52c0e1adc2e9,-,-,-,-,Garden Centers
Shops & Services,4d4b7105d754a06378d81259,Gas Stations,4bf58dd8d48988d113951735,-,-,-,-,Gas Stations
Shops & Services,4d4b7105d754a06378d81259,Gift Shops,4bf58dd8d48988d128951735,-,-,-,-,Gift Shops
Shops & Services,4d4b7105d754a06378d81259,Gun Shops,52f2ab2ebcbc57f1066b8b19,-,-,-,-,Gun Shops
Shops & Services,4d4b7105d754a06378d81259,Hardware Stores,4bf58dd8d48988d112951735,-,-,-,-,Hardware Stores
Shops & Services,4d4b7105d754a06378d81259,Health & Beauty Services,54541900498ea6ccd0202697,-,-,-,-,Health & Beauty Services
Shops & Services,4d4b7105d754a06378d81259,Herbs & Spices Stores,52f2ab2ebcbc57f1066b8b2c,-,-,-,-,Herbs & Spices Stores
Shops & Services,4d4b7105d754a06378d81259,Hobby Shops,4bf58dd8d48988d1fb941735,-,-,-,-,Hobby Shops
Shops & Services,4d4b7105d754a06378d81259,Home Services & Repairs,545419b1498ea6ccd0202f58,-,-,-,-,Home Services & Repairs
Shops & Services,4d4b7105d754a06378d81259,Hunting Supplies,50aaa5234b90af0d42d5de12,-,-,-,-,Hunting Supplies
Shops & Services,4d4b7105d754a06378d81259,Internet Cafes,4bf58dd8d48988d1f0941735,-,-,-,-,Internet Cafes
Shops & Services,4d4b7105d754a06378d81259,IT Services,52f2ab2ebcbc57f1066b8b36,-,-,-,-,IT Services
Shops & Services,4d4b7105d754a06378d81259,Jewelry Stores,4bf58dd8d48988d111951735,-,-,-,-,Jewelry Stores
Shops & Services,4d4b7105d754a06378d81259,Knitting Stores,52f2ab2ebcbc57f1066b8b25,-,-,-,-,Knitting Stores
Shops & Services,4d4b7105d754a06378d81259,Laundromats,52f2ab2ebcbc57f1066b8b33,-,-,-,-,Laundromats
Shops & Services,4d4b7105d754a06378d81259,Laundry Services,4bf58dd8d48988d1fc941735,-,-,-,-,Laundry Services
Shops & Services,4d4b7105d754a06378d81259,Lawyers,52f2ab2ebcbc57f1066b8b3f,-,-,-,-,Lawyers
Shops & Services,4d4b7105d754a06378d81259,Leather Goods Stores,52f2ab2ebcbc57f1066b8b2b,-,-,-,-,Leather Goods Stores
Shops & Services,4d4b7105d754a06378d81259,Locksmiths,52f2ab2ebcbc57f1066b8b1e,-,-,-,-,Locksmiths
Shops & Services,4d4b7105d754a06378d81259,Lottery Retailers,52f2ab2ebcbc57f1066b8b38,-,-,-,-,Lottery Retailers
Shops & Services,4d4b7105d754a06378d81259,Luggage Stores,52f2ab2ebcbc57f1066b8b29,-,-,-,-,Luggage Stores
Shops & Services,4d4b7105d754a06378d81259,Marijuana Dispensaries,52c71aaf3cf9994f4e043d17,-,-,-,-,Marijuana Dispensaries
Shops & Services,4d4b7105d754a06378d81259,Markets,50be8ee891d4fa8dcc7199a7,-,-,-,-,Markets
Shops & Services,4d4b7105d754a06378d81259,Massage Studios,52f2ab2ebcbc57f1066b8b3c,-,-,-,-,Massage Studios
Shops & Services,4d4b7105d754a06378d81259,Mattress Stores,52f2ab2ebcbc57f1066b8b27,-,-,-,-,Mattress Stores
Shops & Services,4d4b7105d754a06378d81259,Miscellaneous Shops,4bf58dd8d48988d1ff941735,-,-,-,-,Miscellaneous Shops
Shops & Services,4d4b7105d754a06378d81259,Mobile Phone Shops,4f04afc02fb6e1c99f3db0bc,-,-,-,-,Mobile Phone Shops
Shops & Services,4d4b7105d754a06378d81259,Mobility Stores,56aa371be4b08b9a8d57354a,-,-,-,-,Mobility Stores
Shops & Services,4d4b7105d754a06378d81259,Motorcycle Shops,5032833091d4c4b30a586d60,-,-,-,-,Motorcycle Shops
Shops & Services,4d4b7105d754a06378d81259,Music Stores,4bf58dd8d48988d1fe941735,-,-,-,-,Music Stores
Shops & Services,4d4b7105d754a06378d81259,Nail Salons,4f04aa0c2fb6e1c99f3db0b8,-,-,-,-,Nail Salons
Shops & Services,4d4b7105d754a06378d81259,Newsstands,4f04ad622fb6e1c99f3db0b9,-,-,-,-,Newsstands
Shops & Services,4d4b7105d754a06378d81259,Optical Shops,4d954afda243a5684865b473,-,-,-,-,Optical Shops
Shops & Services,4d4b7105d754a06378d81259,Other Repair Shops,52f2ab2ebcbc57f1066b8b2f,-,-,-,-,Other Repair Shops
Shops & Services,4d4b7105d754a06378d81259,Outdoor Supply Stores,52f2ab2ebcbc57f1066b8b22,-,-,-,-,Outdoor Supply Stores
Shops & Services,4d4b7105d754a06378d81259,Outlet Stores,52f2ab2ebcbc57f1066b8b35,-,-,-,-,Outlet Stores
Shops & Services,4d4b7105d754a06378d81259,Paper / Office Supplies Stores,4bf58dd8d48988d121951735,-,-,-,-,Paper / Office Supplies Stores
Shops & Services,4d4b7105d754a06378d81259,Pawn Shops,52f2ab2ebcbc57f1066b8b34,-,-,-,-,Pawn Shops
Shops & Services,4d4b7105d754a06378d81259,Perfume Shops,52f2ab2ebcbc57f1066b8b23,-,-,-,-,Perfume Shops
Shops & Services,4d4b7105d754a06378d81259,Pet Services,5032897c91d4c4b30a586d69,-,-,-,-,Pet Services
Shops & Services,4d4b7105d754a06378d81259,Pet Stores,4bf58dd8d48988d100951735,-,-,-,-,Pet Stores
Shops & Services,4d4b7105d754a06378d81259,Pharmacies,4bf58dd8d48988d10f951735,-,-,-,-,Pharmacies
Shops & Services,4d4b7105d754a06378d81259,Photography Labs,4eb1bdde3b7b55596b4a7490,-,-,-,-,Photography Labs
Shops & Services,4d4b7105d754a06378d81259,Photography Studios,554a5e17498efabeda6cc559,-,-,-,-,Photography Studios
Shops & Services,4d4b7105d754a06378d81259,Piercing Parlors,52f2ab2ebcbc57f1066b8b20,-,-,-,-,Piercing Parlors
Shops & Services,4d4b7105d754a06378d81259,Pop-Up Shops,52f2ab2ebcbc57f1066b8b3d,-,-,-,-,Pop-Up Shops
Shops & Services,4d4b7105d754a06378d81259,Print Shops,52f2ab2ebcbc57f1066b8b28,-,-,-,-,Print Shops
Shops & Services,4d4b7105d754a06378d81259,Real Estate Offices,5032885091d4c4b30a586d66,-,-,-,-,Real Estate Offices
Shops & Services,4d4b7105d754a06378d81259,Record Shops,4bf58dd8d48988d10d951735,-,-,-,-,Record Shops
Shops & Services,4d4b7105d754a06378d81259,Recording Studios,52f2ab2ebcbc57f1066b8b37,-,-,-,-,Recording Studios
Shops & Services,4d4b7105d754a06378d81259,Recycling Facilities,4f4531084b9074f6e4fb0101,-,-,-,-,Recycling Facilities
Shops & Services,4d4b7105d754a06378d81259,Rental Services,56aa371be4b08b9a8d573552,-,-,-,-,Rental Services
Shops & Services,4d4b7105d754a06378d81259,Salons / Barbershops,4bf58dd8d48988d110951735,-,-,-,-,Salons / Barbershops
Shops & Services,4d4b7105d754a06378d81259,Shipping Stores,52f2ab2ebcbc57f1066b8b1f,-,-,-,-,Shipping Stores
Shops & Services,4d4b7105d754a06378d81259,Shoe Repair Shops,52f2ab2ebcbc57f1066b8b39,-,-,-,-,Shoe Repair Shops
Shops & Services,4d4b7105d754a06378d81259,Shopping Malls,4bf58dd8d48988d1fd941735,-,-,-,-,Shopping Malls
Shops & Services,4d4b7105d754a06378d81259,Ski Shops,56aa371be4b08b9a8d573566,-,-,-,-,Ski Shops
Shops & Services,4d4b7105d754a06378d81259,Smoke Shops,4bf58dd8d48988d123951735,-,-,-,-,Smoke Shops
Shops & Services,4d4b7105d754a06378d81259,Smoothie Shops,52f2ab2ebcbc57f1066b8b41,-,-,-,-,Smoothie Shops
Shops & Services,4d4b7105d754a06378d81259,Souvenir Shops,52f2ab2ebcbc57f1066b8b1b,-,-,-,-,Souvenir Shops
Shops & Services,4d4b7105d754a06378d81259,Spas,4bf58dd8d48988d1ed941735,-,-,-,-,Spas
Shops & Services,4d4b7105d754a06378d81259,Sporting Goods Shops,4bf58dd8d48988d1f2941735,-,-,-,-,Sporting Goods Shops
Shops & Services,4d4b7105d754a06378d81259,Stationery Stores,52f2ab2ebcbc57f1066b8b21,-,-,-,-,Stationery Stores
Shops & Services,4d4b7105d754a06378d81259,Storage Facilities,4f04b1572fb6e1c99f3db0bf,-,-,-,-,Storage Facilities
Shops & Services,4d4b7105d754a06378d81259,Tailor Shops,5032781d91d4c4b30a586d5b,-,-,-,-,Tailor Shops
Shops & Services,4d4b7105d754a06378d81259,Tanning Salons,4d1cf8421a97d635ce361c31,-,-,-,-,Tanning Salons
Shops & Services,4d4b7105d754a06378d81259,Tattoo Parlors,4bf58dd8d48988d1de931735,-,-,-,-,Tattoo Parlors
Shops & Services,4d4b7105d754a06378d81259,Thrift / Vintage Stores,4bf58dd8d48988d101951735,-,-,-,-,Thrift / Vintage Stores
Shops & Services,4d4b7105d754a06378d81259,Toy / Game Stores,4bf58dd8d48988d1f3941735,-,-,-,-,Toy / Game Stores
Shops & Services,4d4b7105d754a06378d81259,Travel Agencies,4f04b08c2fb6e1c99f3db0bd,-,-,-,-,Travel Agencies
Shops & Services,4d4b7105d754a06378d81259,Used Bookstores,52f2ab2ebcbc57f1066b8b30,-,-,-,-,Used Bookstores
Shops & Services,4d4b7105d754a06378d81259,Vape Stores,56aa371be4b08b9a8d57355c,-,-,-,-,Vape Stores
Shops & Services,4d4b7105d754a06378d81259,Video Game Stores,4bf58dd8d48988d10b951735,-,-,-,-,Video Game Stores
Shops & Services,4d4b7105d754a06378d81259,Video Stores,4bf58dd8d48988d126951735,-,-,-,-,Video Stores
Shops & Services,4d4b7105d754a06378d81259,Warehouse Stores,52e816a6bcbc57f1066b7a54,-,-,-,-,Warehouse Stores
Shops & Services,4d4b7105d754a06378d81259,Watch Shops,52f2ab2ebcbc57f1066b8b2e,-,-,-,-,Watch Shops
Shops & Services,4d4b7105d754a06378d81259,-,-,-,-,-,-,Shops & Services
Travel & Transport,4d4b7105d754a06379d81259,Airports,4bf58dd8d48988d1ed931735,Airport Food Courts,4bf58dd8d48988d1ef931735,-,-,Airport Food Courts
Travel & Transport,4d4b7105d754a06379d81259,Airports,4bf58dd8d48988d1ed931735,Airport Gates,4bf58dd8d48988d1f0931735,-,-,Airport Gates
Travel & Transport,4d4b7105d754a06379d81259,Airports,4bf58dd8d48988d1ed931735,Airport Lounges,4eb1bc533b7b2c5b1d4306cb,-,-,Airport Lounges
Travel & Transport,4d4b7105d754a06379d81259,Airports,4bf58dd8d48988d1ed931735,Airport Services,56aa371be4b08b9a8d57352f,-,-,Airport Services
Travel & Transport,4d4b7105d754a06379d81259,Airports,4bf58dd8d48988d1ed931735,Airport Terminals,4bf58dd8d48988d1eb931735,-,-,Airport Terminals
Travel & Transport,4d4b7105d754a06379d81259,Airports,4bf58dd8d48988d1ed931735,Airport Trams,4bf58dd8d48988d1ec931735,-,-,Airport Trams
Travel & Transport,4d4b7105d754a06379d81259,Airports,4bf58dd8d48988d1ed931735,Planes,4bf58dd8d48988d1f7931735,-,-,Planes
Travel & Transport,4d4b7105d754a06379d81259,Airports,4bf58dd8d48988d1ed931735,-,-,-,-,Airports
Travel & Transport,4d4b7105d754a06379d81259,Bike Rentals / Bike Shares,4e4c9077bd41f78e849722f9,-,-,-,-,Bike Rentals / Bike Shares
Travel & Transport,4d4b7105d754a06379d81259,Boats or Ferries,4bf58dd8d48988d12d951735,-,-,-,-,Boats or Ferries
Travel & Transport,4d4b7105d754a06379d81259,Border Crossings,52f2ab2ebcbc57f1066b8b4b,-,-,-,-,Border Crossings
Travel & Transport,4d4b7105d754a06379d81259,Bus Stations,4bf58dd8d48988d1fe931735,Bus Lines,4bf58dd8d48988d12b951735,-,-,Bus Lines
Travel & Transport,4d4b7105d754a06379d81259,Bus Stations,4bf58dd8d48988d1fe931735,-,-,-,-,Bus Stations
Travel & Transport,4d4b7105d754a06379d81259,Bus Stops,52f2ab2ebcbc57f1066b8b4f,-,-,-,-,Bus Stops
Travel & Transport,4d4b7105d754a06379d81259,Cable Cars,52f2ab2ebcbc57f1066b8b50,-,-,-,-,Cable Cars
Travel & Transport,4d4b7105d754a06379d81259,Cruises,55077a22498e5e9248869ba2,-,-,-,-,Cruises
Travel & Transport,4d4b7105d754a06379d81259,General Travel,4bf58dd8d48988d1f6931735,-,-,-,-,General Travel
Travel & Transport,4d4b7105d754a06379d81259,Heliports,56aa371ce4b08b9a8d57356e,-,-,-,-,Heliports
Travel & Transport,4d4b7105d754a06379d81259,Hotels,4bf58dd8d48988d1fa931735,Bed & Breakfasts,4bf58dd8d48988d1f8931735,-,-,Bed & Breakfasts
Travel & Transport,4d4b7105d754a06379d81259,Hotels,4bf58dd8d48988d1fa931735,Boarding Houses,4f4530a74b9074f6e4fb0100,-,-,Boarding Houses
Travel & Transport,4d4b7105d754a06379d81259,Hotels,4bf58dd8d48988d1fa931735,Hostels,4bf58dd8d48988d1ee931735,-,-,Hostels
Travel & Transport,4d4b7105d754a06379d81259,Hotels,4bf58dd8d48988d1fa931735,Hotel Pools,4bf58dd8d48988d132951735,-,-,Hotel Pools
Travel & Transport,4d4b7105d754a06379d81259,Hotels,4bf58dd8d48988d1fa931735,Motels,4bf58dd8d48988d1fb931735,-,-,Motels
Travel & Transport,4d4b7105d754a06379d81259,Hotels,4bf58dd8d48988d1fa931735,Resorts,4bf58dd8d48988d12f951735,-,-,Resorts
Travel & Transport,4d4b7105d754a06379d81259,Hotels,4bf58dd8d48988d1fa931735,Roof Decks,4bf58dd8d48988d133951735,-,-,Roof Decks
Travel & Transport,4d4b7105d754a06379d81259,Hotels,4bf58dd8d48988d1fa931735,Vacation Rentals,56aa371be4b08b9a8d5734e1,-,-,Vacation Rentals
Travel & Transport,4d4b7105d754a06379d81259,Hotels,4bf58dd8d48988d1fa931735,-,-,-,-,Hotels
Travel & Transport,4d4b7105d754a06379d81259,Intersections,52f2ab2ebcbc57f1066b8b4c,-,-,-,-,Intersections
Travel & Transport,4d4b7105d754a06379d81259,Light Rail Stations,4bf58dd8d48988d1fc931735,-,-,-,-,Light Rail Stations
Travel & Transport,4d4b7105d754a06379d81259,Metro Stations,4bf58dd8d48988d1fd931735,-,-,-,-,Metro Stations
Travel & Transport,4d4b7105d754a06379d81259,Moving Targets,4f2a23984b9023bd5841ed2c,-,-,-,-,Moving Targets
Travel & Transport,4d4b7105d754a06379d81259,Piers,4e74f6cabd41c4836eac4c31,-,-,-,-,Piers
Travel & Transport,4d4b7105d754a06379d81259,Ports,56aa371be4b08b9a8d57353e,-,-,-,-,Ports
Travel & Transport,4d4b7105d754a06379d81259,Rental Car Locations,4bf58dd8d48988d1ef941735,-,-,-,-,Rental Car Locations
Travel & Transport,4d4b7105d754a06379d81259,Rest Areas,4d954b16a243a5684b65b473,-,-,-,-,Rest Areas
Travel & Transport,4d4b7105d754a06379d81259,Roads,4bf58dd8d48988d1f9931735,-,-,-,-,Roads
Travel & Transport,4d4b7105d754a06379d81259,RV Parks,52f2ab2ebcbc57f1066b8b53,-,-,-,-,RV Parks
Travel & Transport,4d4b7105d754a06379d81259,Streets,52f2ab2ebcbc57f1066b8b52,-,-,-,-,Streets
Travel & Transport,4d4b7105d754a06379d81259,Taxi Stands,53fca564498e1a175f32528b,-,-,-,-,Taxi Stands
Travel & Transport,4d4b7105d754a06379d81259,Taxis,4bf58dd8d48988d130951735,-,-,-,-,Taxis
Travel & Transport,4d4b7105d754a06379d81259,Toll Booths,52f2ab2ebcbc57f1066b8b4d,-,-,-,-,Toll Booths
Travel & Transport,4d4b7105d754a06379d81259,Toll Plazas,52f2ab2ebcbc57f1066b8b4e,-,-,-,-,Toll Plazas
Travel & Transport,4d4b7105d754a06379d81259,Tourist Information Centers,4f4530164b9074f6e4fb00ff,-,-,-,-,Tourist Information Centers
Travel & Transport,4d4b7105d754a06379d81259,Train Stations,4bf58dd8d48988d129951735,Platforms,4f4531504b9074f6e4fb0102,-,-,Platforms
Travel & Transport,4d4b7105d754a06379d81259,Train Stations,4bf58dd8d48988d129951735,Trains,4bf58dd8d48988d12a951735,-,-,Trains
Travel & Transport,4d4b7105d754a06379d81259,Train Stations,4bf58dd8d48988d129951735,-,-,-,-,Train Stations
Travel & Transport,4d4b7105d754a06379d81259,Tram Stations,52f2ab2ebcbc57f1066b8b51,-,-,-,-,Tram Stations
Travel & Transport,4d4b7105d754a06379d81259,Transportation Services,54541b70498ea6ccd0204bff,-,-,-,-,Transportation Services
Travel & Transport,4d4b7105d754a06379d81259,Travel Lounges,4f04b25d2fb6e1c99f3db0c0,-,-,-,-,Travel Lounges
Travel & Transport,4d4b7105d754a06379d81259,Tunnels,52f2ab2ebcbc57f1066b8b4a,-,-,-,-,Tunnels
Travel & Transport,4d4b7105d754a06379d81259,-,-,-,-,-,-,Travel & Transport
